,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,MSinceMostRecentDelq=-7,MSinceMostRecentInqexcl7days=-7,MSinceOldestTradeOpen=-8,MSinceMostRecentDelq=-8,MSinceMostRecentInqexcl7days=-8,NetFractionRevolvingBurden=-8,NetFractionInstallBurden=-8,NumRevolvingTradesWBalance=-8,NumInstallTradesWBalance=-8,NumBank2NatlTradesWHighUtilization=-8,PercentTradesWBalance=-8
1069,74.0,352.0,23.0,129.0,15.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,15.0,0.0,33.0,0.0,0.0,0.0,71.0,74.0,6.0,2.0,4.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,62.0,220.0,3.0,79.0,12.0,0.0,0.0,93.0,10.0,4.0,6.0,15.0,1.0,21.0,3.0,1.0,1.0,93.0,68.49310277831746,4.0,1.0,3.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1071,67.0,43.0,1.0,21.0,9.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,11.0,3.0,9.0,0.0,2.0,2.0,52.0,68.49310277831746,6.0,2.4912524298805887,1.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1072,85.0,166.0,11.0,81.0,22.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,22.0,1.0,36.0,2.4847233691164328,0.0,0.0,0.0,55.0,0.0,2.0,0.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,88.0,170.0,3.0,87.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,15.0,1.0,29.0,2.0,1.0,1.0,1.0,97.0,1.0,2.0,0.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,52.0,132.0,13.0,62.0,21.0,1.0,1.0,86.0,5.0,4.0,2.0,22.0,0.0,32.0,0.0,1.0,1.0,41.0,90.0,10.0,2.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,87.0,230.0,3.0,84.0,23.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,23.0,2.0,61.0,0.0,1.0,1.0,1.0,64.0,3.0,4.0,1.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,79.0,161.0,5.0,85.0,7.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,9.0,2.0,78.0,0.0,3.0,3.0,14.0,68.49310277831746,2.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1077,83.0,187.0,2.0,75.0,30.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,32.0,1.0,45.0,2.0,1.0,1.0,5.0,84.0,1.0,5.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,78.0,202.0,2.0,70.0,15.0,0.0,0.0,94.0,21.751674522451005,6.0,6.0,17.0,4.0,18.0,1.0,1.0,1.0,10.0,68.49310277831746,4.0,1.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1079,83.0,287.0,4.0,91.0,26.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,27.0,3.0,42.0,1.0,1.0,1.0,11.0,71.0,3.0,2.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,65.0,259.0,39.0,121.0,8.0,1.0,1.0,67.0,5.0,4.0,2.0,9.0,0.0,11.0,0.0,1.0,1.0,34.0,68.49310277831746,3.0,2.4912524298805887,1.1065750471571005,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1081,86.0,438.0,4.0,81.0,12.0,0.0,0.0,92.0,21.751674522451005,6.0,6.0,12.0,1.0,42.0,0.0,0.0,0.0,5.0,68.49310277831746,3.0,1.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1082,75.0,164.0,4.0,66.0,19.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,19.0,2.0,21.0,0.0,0.0,0.0,53.0,92.0,5.0,1.0,1.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,60.0,198.0,12.0,46.0,7.0,3.0,2.0,90.0,40.0,6.0,5.0,12.0,0.0,20.0,0.0,1.0,0.0,37.0,68.49310277831746,7.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1084,72.0,201.11119781506048,2.0,70.0,27.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,31.0,1.0,13.0,2.4847233691164328,1.0,1.0,36.0,68.49310277831746,6.0,1.0,4.0,67.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1085,72.0,170.0,2.0,55.0,54.0,0.0,0.0,98.0,21.751674522451005,5.0,7.0,62.0,8.0,55.0,0.0,2.0,2.0,54.0,91.0,6.0,7.0,1.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,62.0,165.0,11.0,80.0,24.0,1.0,1.0,92.0,1.0,4.0,6.0,26.0,1.0,52.0,0.0,0.0,0.0,1.0,68.49310277831746,1.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1087,86.0,242.0,18.0,97.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,14.0,0.0,43.0,2.4847233691164328,0.0,0.0,0.0,38.0,0.0,3.0,0.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,81.0,280.0,3.0,84.0,21.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,23.0,1.0,33.0,16.0,0.0,0.0,16.0,75.0,2.0,2.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,60.0,206.0,9.0,40.0,8.0,2.0,2.0,88.0,21.751674522451005,6.0,6.0,9.0,2.0,88.0,2.4847233691164328,0.0,0.0,99.0,81.0,1.0,5.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,85.0,157.0,18.0,62.0,12.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,12.0,0.0,8.0,2.4847233691164328,0.0,0.0,13.0,57.0,8.0,1.0,0.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,52.0,296.0,7.0,95.0,43.0,2.0,0.0,89.0,3.0,4.0,5.0,47.0,1.0,68.0,0.0,1.0,1.0,69.0,44.0,6.0,10.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,76.0,129.0,11.0,52.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,10.0,1.0,60.0,0.0,1.0,1.0,6.0,95.0,2.0,3.0,1.1065750471571005,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1093,78.0,198.0,10.0,112.0,10.0,0.0,0.0,60.0,12.0,6.0,6.0,11.0,1.0,20.0,2.4847233691164328,1.0,0.0,63.0,68.49310277831746,3.0,2.4912524298805887,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1094,82.0,297.0,38.0,130.0,11.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,11.0,0.0,18.0,0.0,0.0,0.0,32.0,68.49310277831746,4.0,1.0,1.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1095,61.0,212.0,2.0,61.0,37.0,1.0,1.0,85.0,12.0,5.0,2.0,47.0,3.0,15.0,2.4847233691164328,2.0,2.0,33.0,68.49310277831746,12.0,3.0,1.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1096,70.0,126.0,5.0,49.0,49.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,49.0,10.0,29.0,1.0,2.0,2.0,46.0,78.0,6.0,3.0,2.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,69.0,119.0,2.0,48.0,37.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,39.0,7.0,33.0,0.0,7.0,7.0,9.0,99.0,6.0,2.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,71.0,78.0,4.0,38.0,18.0,1.0,1.0,95.0,55.0,6.0,2.0,21.0,3.0,32.0,6.0,0.0,0.0,27.0,68.49310277831746,6.0,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1099,89.0,468.0,11.0,78.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,10.0,1.0,20.0,2.4847233691164328,0.0,0.0,4.0,68.49310277831746,1.0,1.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1100,69.0,35.0,1.0,20.0,5.0,1.0,1.0,100.0,21.751674522451005,6.0,8.0,7.0,2.0,43.0,1.0,1.0,1.0,48.0,68.49310277831746,3.0,2.4912524298805887,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1101,89.0,150.0,19.0,69.0,12.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,12.0,0.0,33.0,2.4847233691164328,0.0,0.0,2.0,55.0,1.0,2.0,0.0,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,80.0,101.0,3.0,55.0,23.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,23.0,1.0,17.0,0.0,1.0,1.0,1.0,68.49310277831746,6.0,2.0,1.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1103,65.0,92.0,11.0,57.0,32.0,0.0,0.0,97.0,8.0,4.0,6.0,32.0,1.0,44.0,0.0,4.0,4.0,45.0,68.0,4.0,4.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,80.0,92.0,7.0,52.0,16.0,0.0,0.0,94.0,27.0,6.0,6.0,16.0,2.0,44.0,0.0,0.0,0.0,4.0,72.0,4.0,3.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,85.0,201.11119781506048,14.0,164.0,25.0,1.0,0.0,96.0,67.0,6.0,5.0,0.0,0.0,7.0,11.0,0.0,0.0,1.0,68.49310277831746,3.0,2.4912524298805887,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1106,78.0,292.0,11.0,79.0,16.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,16.0,1.0,44.0,0.0,2.0,2.0,33.0,85.0,2.0,3.0,1.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,62.0,206.0,6.0,54.0,34.0,1.0,1.0,100.0,21.751674522451005,6.0,8.0,36.0,5.0,47.0,0.0,1.0,1.0,31.0,81.0,3.0,4.0,1.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,77.0,147.0,3.0,72.0,29.0,0.0,0.0,93.0,52.0,6.0,6.0,30.0,3.0,37.0,0.0,2.0,2.0,31.0,74.0,3.0,4.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,69.0,173.0,6.0,63.0,30.0,0.0,0.0,97.0,21.751674522451005,6.0,6.0,31.0,3.0,42.0,0.0,0.0,0.0,36.0,68.49310277831746,8.0,1.0,2.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1110,81.0,245.0,6.0,82.0,40.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,40.0,2.0,40.0,5.0,0.0,0.0,11.0,89.0,5.0,3.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,81.0,201.11119781506048,4.0,106.0,17.0,0.0,0.0,94.0,79.0,6.0,6.0,18.0,1.0,28.0,2.4847233691164328,4.0,4.0,2.0,68.49310277831746,3.0,2.0,0.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1112,71.0,174.0,5.0,42.0,25.0,0.0,0.0,96.0,12.0,6.0,6.0,25.0,8.0,20.0,4.0,2.0,2.0,12.0,68.0,3.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,86.0,143.0,2.0,55.0,12.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,13.0,2.0,23.0,0.0,1.0,1.0,8.0,68.49310277831746,4.0,1.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1114,73.0,163.0,14.0,62.0,14.0,1.0,1.0,100.0,21.751674522451005,6.0,8.0,15.0,0.0,60.0,2.4847233691164328,2.0,2.0,17.0,66.0,1.0,3.0,1.1065750471571005,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1115,79.0,214.0,2.0,64.0,28.0,0.0,0.0,94.0,68.0,6.0,6.0,32.0,2.0,16.0,3.0,1.0,1.0,45.0,68.49310277831746,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1116,56.0,447.0,3.0,145.0,14.0,2.0,2.0,78.0,1.0,4.0,2.0,18.0,1.0,22.0,0.0,1.0,1.0,32.0,68.49310277831746,3.0,2.4912524298805887,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1117,79.0,66.0,19.0,35.0,5.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,5.0,0.0,60.0,2.4847233691164328,0.0,0.0,35.0,36.0,2.0,3.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,56.0,202.0,17.0,104.0,17.0,2.0,1.0,68.0,2.0,1.0,3.0,19.0,0.0,11.0,0.0,3.0,3.0,59.0,68.49310277831746,6.0,1.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1119,80.0,388.0,15.0,88.0,41.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,42.0,0.0,14.0,0.0,2.0,1.0,16.0,72.0,12.0,2.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,66.0,194.0,4.0,78.0,3.0,2.0,2.0,75.0,55.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,76.0,68.49310277831746,4.0,2.4912524298805887,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1121,90.0,396.0,7.0,121.0,23.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,23.0,1.0,22.0,7.0,0.0,0.0,1.0,68.49310277831746,1.0,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1122,82.0,182.0,6.0,106.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,10.0,1.0,30.0,0.0,0.0,0.0,65.0,68.49310277831746,2.0,2.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1123,74.0,165.0,3.0,68.0,28.0,0.0,0.0,97.0,17.0,6.0,6.0,30.0,4.0,33.0,0.0,1.0,1.0,58.0,86.0,4.0,4.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,81.0,152.0,25.0,83.0,8.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,8.0,0.0,88.0,0.0,0.0,0.0,0.0,68.0,0.0,2.0,1.1065750471571005,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1125,84.0,380.0,5.0,109.0,24.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,24.0,1.0,4.0,0.0,1.0,1.0,1.0,68.49310277831746,3.0,1.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1126,65.0,182.0,11.0,53.0,12.0,1.0,1.0,100.0,21.751674522451005,6.0,8.0,12.0,1.0,8.0,2.0,2.0,2.0,46.0,68.49310277831746,5.0,1.0,2.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1127,67.0,189.0,13.0,111.0,8.0,4.0,4.0,70.0,68.0,6.0,3.0,10.0,0.0,50.0,0.0,1.0,1.0,97.0,68.49310277831746,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1128,75.0,300.0,14.0,124.0,22.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,23.0,0.0,39.0,0.0,0.0,0.0,57.0,68.49310277831746,4.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1129,57.0,173.0,5.0,68.0,7.0,3.0,1.0,60.0,7.0,0.0,5.0,11.0,2.0,40.0,0.0,0.0,0.0,29.0,68.49310277831746,3.0,2.4912524298805887,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1130,77.0,273.0,3.0,98.0,26.0,0.0,0.0,96.0,6.0,4.0,6.0,28.0,1.0,39.0,2.4847233691164328,0.0,0.0,11.0,68.49310277831746,2.0,1.0,2.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1131,89.0,521.0,15.0,244.0,27.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,30.0,0.0,19.0,2.4847233691164328,0.0,0.0,3.0,68.49310277831746,3.0,1.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1132,63.0,163.0,7.0,42.0,17.0,1.0,1.0,89.0,25.0,6.0,2.0,20.0,3.0,44.0,2.4847233691164328,0.0,0.0,58.0,87.0,4.0,4.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,55.0,201.11119781506048,17.0,82.0,14.0,2.0,1.0,69.0,6.0,3.0,5.0,0.0,0.0,56.0,2.4847233691164328,0.0,0.0,88.0,78.0,5.0,2.0,3.0,88.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,61.0,254.0,14.0,112.0,13.0,0.0,0.0,94.0,7.0,4.0,6.0,16.0,0.0,44.0,2.4847233691164328,4.0,3.0,63.0,77.0,5.0,5.0,3.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,83.0,130.0,0.0,45.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,16.0,3.0,44.0,0.0,2.0,2.0,25.0,68.49310277831746,2.0,2.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1136,80.0,49.0,7.0,27.0,7.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,7.0,1.0,71.0,1.0,1.0,1.0,0.0,82.0,0.0,1.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,65.0,305.0,8.0,93.0,25.0,3.0,2.0,85.0,36.0,6.0,4.0,28.0,1.0,33.0,0.0,2.0,2.0,70.0,68.49310277831746,5.0,1.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1138,58.0,94.0,7.0,45.0,7.0,2.0,2.0,88.0,21.751674522451005,6.0,4.0,9.0,1.0,63.0,0.0,1.0,1.0,81.0,68.49310277831746,2.0,1.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1139,83.0,187.0,3.0,59.0,19.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,32.0,2.0,37.0,0.0,3.0,3.0,6.0,93.0,5.0,1.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,64.0,160.0,83.0,170.0,8.0,2.0,2.0,70.0,18.0,6.0,2.0,11.0,0.0,0.0,2.4847233691164328,0.0,0.0,84.0,68.49310277831746,1.0,2.4912524298805887,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1141,61.0,344.0,8.0,116.0,41.0,0.0,0.0,98.0,13.0,6.0,6.0,41.0,1.0,20.0,0.0,12.0,12.0,54.0,43.0,13.0,2.0,8.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,73.0,161.0,5.0,75.0,40.0,0.0,0.0,98.0,42.0,6.0,6.0,48.0,2.0,27.0,4.0,0.0,0.0,20.0,91.0,6.0,3.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,57.0,192.0,5.0,75.0,35.0,0.0,0.0,89.0,5.0,4.0,6.0,37.0,5.0,41.0,5.0,0.0,0.0,81.0,92.0,6.0,2.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,83.0,465.0,14.0,138.0,24.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,26.0,0.0,38.0,22.0,0.0,0.0,26.0,68.49310277831746,3.0,2.4912524298805887,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1145,74.0,192.0,7.0,63.0,14.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,14.0,3.0,29.0,2.4847233691164328,0.0,0.0,35.0,16.0,5.0,3.0,2.0,73.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,66.0,208.0,9.0,68.0,18.0,1.0,1.0,94.0,33.0,6.0,6.0,18.0,2.0,39.0,0.0,2.0,2.0,0.0,5.0,1.0,3.0,1.1065750471571005,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1147,75.0,144.0,7.0,56.0,26.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,27.0,2.0,42.0,1.0,1.0,1.0,32.0,62.0,3.0,4.0,1.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,83.0,185.0,12.0,103.0,13.0,0.0,0.0,92.0,77.0,6.0,6.0,13.0,0.0,15.0,2.4847233691164328,0.0,0.0,7.0,68.49310277831746,4.0,1.0,0.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1149,78.0,126.0,12.0,60.0,11.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,15.0,0.0,33.0,2.4847233691164328,0.0,0.0,53.0,86.0,2.0,2.0,2.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,78.0,200.0,10.0,74.0,31.0,0.0,0.0,97.0,4.0,4.0,6.0,35.0,1.0,29.0,0.0,0.0,0.0,0.0,61.0,2.0,3.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,66.0,288.0,10.0,77.0,27.0,0.0,0.0,96.0,26.0,6.0,6.0,44.0,1.0,44.0,12.0,0.0,0.0,72.0,86.0,7.0,2.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,60.0,63.0,7.0,31.0,15.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,16.0,3.0,56.0,6.0,0.0,0.0,64.0,93.0,3.0,4.0,3.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,73.0,70.0,2.0,31.0,20.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,21.0,4.0,10.0,0.0,5.0,5.0,45.0,97.0,4.0,2.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,66.0,322.0,17.0,102.0,28.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,28.0,0.0,43.0,0.0,1.0,1.0,67.0,72.0,6.0,6.0,3.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,84.0,307.0,5.0,149.0,29.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,46.0,2.0,20.0,6.0,0.0,0.0,3.0,100.0,5.0,2.0,1.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,87.0,367.0,10.0,173.0,26.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,27.0,2.0,44.0,17.0,0.0,0.0,2.0,68.49310277831746,5.0,2.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1157,65.0,305.0,13.0,90.0,25.0,0.0,0.0,88.0,26.0,6.0,6.0,26.0,0.0,58.0,13.0,0.0,0.0,75.0,69.0,3.0,6.0,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,72.0,208.0,14.0,97.0,33.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,26.0,0.0,18.0,0.0,1.0,1.0,35.0,83.0,8.0,2.0,3.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,73.0,407.0,2.0,72.0,29.0,0.0,0.0,90.0,6.0,4.0,6.0,59.0,2.0,10.0,1.0,4.0,4.0,0.0,56.0,3.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,79.0,196.0,4.0,65.0,10.0,0.0,0.0,100.0,21.751674522451005,7.0,8.0,67.0,1.0,55.0,10.0,0.0,0.0,34.99741802220501,50.0,1.0,2.0,1.1065750471571005,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
